game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer
2021-01-27,Connecticut Whale,Boston Pride,3,3545,6,5,5,4,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,148,80,183,76,Tereza Vanisova,183,65,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,127,1,5,5,0,0,Toronto Six,Shot,Megan Quinn,Direct,129,46,130,20,Lindsay Eastwood,134,22,Wristshot,Missed,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,183,2,5,5,0,0,Toronto Six,Shot,Sarah Steele,Direct,129,5,132,45,Taylor Woods,134,51,Wristshot,Blocked,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,273,4,5,5,0,0,Toronto Six,Goal,Emma Woods,Direct,74,81,94,28,Brooke Boquist,189,37,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,315,1,5,5,0,1,Toronto Six,Shot,Shiann Darkangelo,Direct,134,63,168,74,Emma Woods,183,75,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,331,2,5,5,0,1,Toronto Six,Shot,Mackenzie MacNeil,Direct,178,10,183,34,Breanne Wilson-Bennett,186,37,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,364,5,5,5,0,1,Buffalo Beauts,Shot,Hunter Accursi,Indirect,43,14,105,2,Erin Gehen,162,19,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,408,0,5,5,0,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,159,13,140,28,Brooke Stacey,140,28,Snapshot,On Net,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,429,2,5,5,0,1,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,133,2,134,22,Lenka Curmova,176,41,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,548,2,5,4,1,1,Buffalo Beauts,Shot,Dominique Kremer,Direct,155,69,147,13,Whitney Dove,147,13,Fan,Missed,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,587,1,5,4,1,1,Buffalo Beauts,Shot,Whitney Dove,Direct,137,59,170,25,Dominique Kremer,170,25,Snapshot,Missed,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,591,1,5,4,1,1,Buffalo Beauts,Shot,Erin Gehen,Direct,194,28,172,10,Dominique Kremer,166,16,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,616,4,5,5,1,1,Toronto Six,Shot,Natalie Marcuzzi,Indirect,198,59,198,45,Mackenzie MacNeil,181,15,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,651,8,5,5,1,1,Buffalo Beauts,Shot,Megan Delay,Indirect,138,82,179,80,Hunter Accursi,167,1,Snapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,671,0,5,5,1,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,199,48,184,54,Mackenzie MacNeil,184,54,Fan,Missed,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,688,3,5,5,1,1,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,148,83,130,13,Emma Greco,151,10,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,693,0,5,5,1,1,Toronto Six,Shot,Amy Curlew,Direct,173,17,142,29,Mikyla Grant-Mentis,142,29,Snapshot,Blocked,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,704,3,5,5,1,1,Toronto Six,Shot,Emma Greco,Direct,130,4,175,24,Sarah-Eve Coutu Godbout,186,34,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,780,1,5,5,1,1,Buffalo Beauts,Shot,Erin Gehen,Direct,189,13,134,12,Marie-Jo Pelletier,134,12,Slapshot,On Net,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,828,1,5,5,1,1,Toronto Six,Shot,Emily Fluke,Direct,149,81,150,55,Julie Allen,171,52,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,837,0,5,5,1,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,167,57,178,36,Autumn MacDougall,178,36,Snapshot,On Net,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,872,0,5,5,1,1,Buffalo Beauts,Shot,Jordan Juron,Direct,198,49,176,55,Brooke Stacey,176,55,Snapshot,On Net,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,967,6,5,4,1,1,Toronto Six,Shot,Lindsay Eastwood,Direct,36,59,63,27,Breanne Wilson-Bennett,184,37,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,991,3,4,4,1,1,Toronto Six,Shot,Shiann Darkangelo,Direct,150,10,165,4,Emma Woods,143,34,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,1008,3,4,5,1,1,Toronto Six,Shot,Emma Woods,Direct,130,52,166,80,Brooke Boquist,154,59,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,1018,1,4,5,1,1,Toronto Six,Shot,Shiann Darkangelo,Direct,179,59,178,38,Brooke Boquist,179,42,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,1054,1,4,5,1,1,Toronto Six,Shot,Lindsay Eastwood,Direct,157,22,190,31,Sarah-Eve Coutu Godbout,186,37,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,1081,1,4,5,1,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,154,8,135,53,Lindsay Eastwood,135,53,Slapshot,Blocked,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,1,1137,4,5,5,1,1,Toronto Six,Shot,Brooke Boquist,Direct,82,12,105,18,Shiann Darkangelo,180,17,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,1,1190,1,5,5,1,1,Buffalo Beauts,Goal,Kristin Lewicki,Direct,161,19,174,43,Autumn MacDougall,180,44,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1290,2,5,5,2,1,Toronto Six,Shot,Emily Fluke,Direct,157,16,131,6,Lindsay Eastwood,131,6,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1377,1,5,5,2,1,Buffalo Beauts,Shot,Kayla Meneghin,Indirect,198,38,193,30,Hunter Accursi,186,33,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1407,2,5,5,2,1,Toronto Six,Shot,Taylor Woods,Direct,153,2,128,35,Emma Greco,133,29,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1420,2,5,5,2,1,Toronto Six,Shot,Emma Woods,Direct,164,55,140,18,Lindsay Eastwood,140,18,Snapshot,Missed,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,2,1468,3,5,5,2,1,Toronto Six,Shot,Mackenzie MacNeil,Direct,194,24,136,8,Sarah Steele,132,7,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1528,7,5,5,2,1,Toronto Six,Shot,Lindsay Eastwood,Direct,103,76,99,45,Taytum Clairmont,174,24,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1576,2,5,5,2,1,Toronto Six,Shot,Sarah Steele,Direct,130,19,129,55,Taylor Woods,135,63,Slapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1605,3,5,5,2,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,134,82,149,80,Sarah-Eve Coutu Godbout,138,36,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1641,6,5,5,2,1,Toronto Six,Shot,Megan Quinn,Direct,24,43,47,46,Brooke Boquist,161,26,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1758,0,5,5,2,1,Buffalo Beauts,Shot,Neve Van Pelt,Direct,168,32,181,34,Brittany Colton,181,34,Snapshot,On Net,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,2,1764,2,5,5,2,1,Buffalo Beauts,Shot,Brittany Colton,Indirect,186,72,132,82,Marie-Jo Pelletier,129,76,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1811,5,5,5,2,1,Toronto Six,Shot,Sarah Steele,Direct,90,5,108,65,Sarah-Eve Coutu Godbout,140,57,Slapshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1855,3,5,5,2,1,Toronto Six,Shot,Emma Woods,Direct,122,45,152,80,Brooke Boquist,169,66,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1869,3,4,4,2,1,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,137,66,148,9,Lindsay Eastwood,165,16,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,1871,0,4,4,2,1,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,195,46,186,48,Mackenzie MacNeil,186,48,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2007,2,5,4,2,1,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,177,14,155,5,Dominique Kremer,170,18,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2016,1,5,4,2,1,Buffalo Beauts,Shot,Erin Gehen,Direct,143,65,132,30,Whitney Dove,136,23,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2043,3,5,5,2,1,Toronto Six,Shot,Taylor Woods,Direct,130,13,129,52,Mikyla Grant-Mentis,164,54,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2092,7,5,5,2,2,Buffalo Beauts,Shot,Iveta Klimasova,Direct,44,45,81,56,Brittany Colton,154,81,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2110,1,5,5,2,2,Buffalo Beauts,Shot,Jordan Juron,Direct,173,28,176,50,Kristin Lewicki,176,50,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2115,1,5,5,2,2,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,197,37,186,34,Jordan Juron,186,34,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2123,1,5,5,2,2,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,186,6,184,31,Jordan Juron,185,37,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2187,1,5,5,2,2,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,157,35,147,51,Dominique Kremer,158,56,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2195,7,5,5,2,2,Toronto Six,Shot,Breanne Wilson-Bennett,Indirect,29,27,63,5,Natalie Marcuzzi,162,27,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2216,2,5,5,2,2,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Indirect,177,80,127,80,Taylor Woods,131,67,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,2,2263,1,4,5,2,2,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,174,62,179,29,Taytum Clairmont,180,32,Snapshot,Missed,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,2,2319,1,4,5,2,2,Toronto Six,Shot,Brooke Boquist,Direct,152,75,135,34,Emma Woods,135,34,Slapshot,On Net,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,2,2330,1,4,5,2,2,Toronto Six,Shot,Brooke Boquist,Direct,143,74,133,32,Emma Woods,133,32,Slapshot,On Net,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,3,2494,2,5,5,2,3,Toronto Six,Shot,Sarah Steele,Direct,128,9,129,56,Taylor Woods,132,63,Slapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2504,2,5,5,2,3,Toronto Six,Shot,Taytum Clairmont,Direct,152,66,130,64,Taylor Woods,130,64,Snapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2612,3,5,5,2,3,Toronto Six,Shot,Brooke Boquist,Direct,185,16,169,11,Shiann Darkangelo,183,32,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2624,2,5,5,2,3,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,195,53,181,49,Natalie Marcuzzi,179,48,Wrap Around,Blocked,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2762,0,5,5,2,3,Buffalo Beauts,Shot,Kristin Lewicki,Direct,194,57,177,53,Jordan Juron,177,53,Snapshot,On Net,FALSE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,3,2775,1,5,5,2,3,Toronto Six,Shot,Shiann Darkangelo,Direct,186,50,180,45,Emma Woods,180,45,Snapshot,Blocked,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,3,2825,4,5,5,2,3,Buffalo Beauts,Shot,Brooke Stacey,Direct,56,5,91,73,Taylor Wasylk,142,72,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2843,4,5,5,2,3,Toronto Six,Shot,Sarah Steele,Direct,57,57,94,46,Breanne Wilson-Bennett,170,32,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2876,0,5,5,2,3,Buffalo Beauts,Shot,Neve Van Pelt,Direct,182,78,152,74,Whitney Dove,152,74,Fan,Missed,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,3,2921,1,4,5,2,3,Toronto Six,Shot,Sarah Steele,Direct,133,28,170,61,Brooke Boquist,177,62,Snapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,2970,4,4,5,2,3,Buffalo Beauts,Shot,Dominique Kremer,Indirect,90,82,135,10,Brooke Stacey,164,15,Wristshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3007,4,4,5,2,3,Buffalo Beauts,Shot,Brooke Stacey,Direct,82,19,88,45,Dominique Kremer,186,71,Snapshot,On Net,FALSE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3018,2,4,5,2,3,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,131,74,138,12,Natalie Marcuzzi,170,15,Snapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3075,2,5,5,2,3,Toronto Six,Shot,Shiann Darkangelo,Direct,138,39,148,7,Emma Greco,156,5,Snapshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3078,0,5,5,2,3,Toronto Six,Shot,Emma Woods,Direct,188,9,147,9,Emma Greco,147,9,Slapshot,On Net,TRUE,TRUE
2021-01-27,Buffalo Beauts,Toronto Six,3,3202,3,5,5,2,3,Buffalo Beauts,Shot,Jordan Juron,Direct,127,28,140,60,Lenka Curmova,161,72,Wristshot,Missed,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3227,1,5,5,2,3,Buffalo Beauts,Shot,Lenka Curmova,Direct,153,6,128,5,Megan Delay,132,6,Wristshot,Missed,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3260,4,5,5,2,3,Toronto Six,Shot,Brooke Boquist,Direct,71,13,77,28,Mikyla Grant-Mentis,142,35,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3268,1,5,5,2,3,Toronto Six,Shot,Emma Woods,Direct,167,66,159,45,Brooke Boquist,166,34,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3377,1,5,5,2,3,Buffalo Beauts,Shot,Kristin Lewicki,Direct,182,15,146,17,Megan Delay,153,19,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3395,3,5,5,2,3,Buffalo Beauts,Shot,Jordan Juron,Direct,198,33,196,53,Autumn MacDougall,186,63,Wristshot,On Net,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3406,5,5,5,2,3,Buffalo Beauts,Shot,Megan Delay,Indirect,148,5,191,10,Kristin Lewicki,133,19,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3419,1,5,5,2,3,Buffalo Beauts,Shot,Kristin Lewicki,Direct,162,58,147,64,Alyson Matteau,153,66,Wristshot,Blocked,TRUE,FALSE
2021-01-27,Buffalo Beauts,Toronto Six,3,3452,7,5,5,2,3,Toronto Six,Shot,Emma Woods,Indirect,30,1,76,4,Shiann Darkangelo,168,34,Wristshot,On Net,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,75,2,5,5,0,0,Boston Pride,Shot,Lexie Laing,Indirect,195,56,155,82,Taylor Turnquist,155,82,Snapshot,On Net,TRUE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,1,81,2,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,164,1,130,12,Briana Mastel,130,12,Snapshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,166,2,5,5,0,0,Buffalo Beauts,Shot,Kristin Lewicki,Direct,130,76,137,36,Jordan Juron,162,29,Wristshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,171,2,5,5,0,0,Buffalo Beauts,Shot,Jordan Juron,Direct,188,7,134,37,Alyson Matteau,139,35,Wristshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,194,3,5,5,0,0,Buffalo Beauts,Shot,Autumn MacDougall,Direct,97,33,132,58,Kristin Lewicki,177,48,Snapshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,231,2,5,5,0,0,Boston Pride,Shot,Briana Mastel,Direct,131,20,133,74,Taylor Turnquist,153,80,Wristshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,295,6,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,108,21,104,7,Lauren Kelly,195,16,Wristshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,311,2,5,5,0,0,Buffalo Beauts,Shot,Alyson Matteau,Indirect,118,51,118,51,Neve Van Pelt,149,35,Snapshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,325,3,5,5,0,0,Boston Pride,Shot,Samantha Davis,Direct,124,14,150,54,McKenna Brand,181,57,Snapshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,333,1,5,5,0,0,Boston Pride,Shot,Lexie Laing,Direct,173,2,172,28,Carlee Turner,178,29,Snapshot,Missed,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,388,2,5,5,0,0,Boston Pride,Shot,McKenna Brand,Direct,147,83,156,27,Christina Putigna,162,34,Snapshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,451,1,5,5,0,0,Boston Pride,Shot,Samantha Davis,Direct,144,62,131,28,Kaleigh Fratkin,131,28,Snapshot,Missed,TRUE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,1,489,2,4,5,0,0,Boston Pride,Shot,Taylor Turnquist,Direct,136,34,145,15,Taylor Wenczkowski,149,28,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,509,4,5,5,0,1,Buffalo Beauts,Shot,Kristin Lewicki,Direct,121,81,123,59,Jordan Juron,177,78,Wristshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,534,1,5,5,0,1,Boston Pride,Shot,McKenna Brand,Direct,182,17,163,31,Christina Putigna,163,31,Snapshot,On Net,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,1,551,0,5,5,0,1,Buffalo Beauts,Shot,Kristin Lewicki,Direct,178,3,150,19,Brooke Stacey,150,19,Fan,Missed,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,1,611,2,5,5,0,1,Boston Pride,Shot,Tori Sullivan,Direct,194,66,165,83,Lexie Laing,160,78,Wristshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,628,4,5,5,0,1,Buffalo Beauts,Shot,Whitney Dove,Direct,58,41,104,71,Iveta Klimasova,150,14,Wristshot,On Net,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,699,1,4,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,137,8,149,43,Taylor Wenczkowski,149,43,Wristshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,720,5,4,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,138,38,146,76,Taylor Turnquist,181,59,Snapshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,768,3,4,5,0,1,Boston Pride,Shot,Jillian Dempsey,Indirect,132,5,133,0,Christina Putigna,167,15,Wristshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,799,4,5,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,73,68,109,5,McKenna Brand,147,37,Wristshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,844,2,4,4,0,1,Boston Pride,Shot,Samantha Davis,Direct,175,78,127,77,Taylor Turnquist,134,66,Wristshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,851,2,4,4,0,1,Boston Pride,Shot,Samantha Davis,Direct,191,24,162,55,Taylor Turnquist,172,55,Wristshot,Blocked,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,861,3,4,4,0,1,Boston Pride,Shot,Taylor Turnquist,Direct,94,49,106,27,Samantha Davis,147,26,Wristshot,Missed,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,899,2,4,4,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,148,80,129,37,Lauren Kelly,133,35,Wristshot,Missed,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,904,1,4,4,0,1,Boston Pride,Shot,Taylor Wenczkowski,Indirect,183,77,131,81,Lauren Kelly,135,81,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,951,1,5,4,0,1,Buffalo Beauts,Shot,Lisa Chesson,Direct,143,38,164,19,Jordan Juron,164,19,Slapshot,On Net,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,1,1008,2,5,4,0,1,Buffalo Beauts,Shot,Whitney Dove,Direct,138,76,136,33,Alyson Matteau,137,30,Slapshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,1038,6,5,4,0,1,Buffalo Beauts,Shot,Taylor Wasylk,Direct,35,31,58,59,Brooke Stacey,166,34,Wristshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,1,1088,1,5,5,0,1,Boston Pride,Shot,Tori Sullivan,Direct,156,2,126,6,Lauren Kelly,126,6,Wristshot,Missed,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1286,0,5,5,0,1,Boston Pride,Shot,Lexie Laing,Direct,175,76,165,57,Tori Sullivan,165,57,Fan,Missed,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,1314,1,5,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,135,30,154,10,Carlee Turner,161,15,Slapshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1359,2,5,5,0,1,Boston Pride,Shot,Lauren Kelly,Indirect,151,3,183,6,Tereza Vanisova,185,8,Snapshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1460,1,5,5,0,1,Boston Pride,Shot,Tori Sullivan,Indirect,145,56,144,58,Lexie Laing,157,55,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1514,5,5,5,1,1,Boston Pride,Shot,Christina Putigna,Direct,63,26,83,36,McKenna Brand,173,33,Wristshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1549,3,5,5,1,1,Boston Pride,Shot,Carlee Turner,Direct,78,66,111,37,Taylor Wenczkowski,151,55,Wristshot,On Net,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1614,2,5,5,1,1,Boston Pride,Shot,Tori Sullivan,Indirect,195,22,131,5,Briana Mastel,136,7,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1635,1,5,5,1,1,Boston Pride,Shot,Samantha Davis,Direct,144,64,167,20,McKenna Brand,179,20,Wristshot,Missed,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1665,1,5,5,1,1,Boston Pride,Shot,McKenna Brand,Direct,146,14,156,6,Lauren Kelly,172,16,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1807,2,5,6,1,1,Boston Pride,Shot,Mallory Souliotis,Direct,173,7,132,50,Kaleigh Fratkin,135,46,Slapshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1852,1,4,5,1,1,Boston Pride,Shot,McKenna Brand,Direct,136,66,133,77,Lauren Kelly,136,72,Slapshot,On Net,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,1883,1,4,5,1,1,Boston Pride,Shot,Taylor Turnquist,Direct,134,28,159,13,McKenna Brand,170,19,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,2147,1,5,4,1,1,Buffalo Beauts,Shot,Dominique Kremer,Direct,170,4,140,59,Alyson Matteau,140,59,Slapshot,Blocked,TRUE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,2180,3,5,4,1,1,Buffalo Beauts,Shot,Autumn MacDougall,Direct,70,62,110,64,Taylor Wasylk,160,70,Snapshot,Missed,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,2260,2,5,5,1,1,Boston Pride,Shot,Tori Sullivan,Direct,186,10,159,20,Mallory Souliotis,164,25,Snapshot,On Net,FALSE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,2303,2,4,5,1,1,Boston Pride,Shot,Taylor Turnquist,Direct,144,36,150,18,Taylor Wenczkowski,163,15,Snapshot,On Net,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,2345,3,4,5,1,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,130,76,145,23,Taylor Turnquist,161,14,Snapshot,Blocked,TRUE,FALSE
